ACC_NUM,JETZ_NEW,RED_LIST_JETZ.2017.,NOTES,GENE,NUM_BP,NEW_NAME_PHYLO,ORDER,OscSubOsc,FAMILY
EF459654.1,Nisaetus alboniger,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459655.1,Nisaetus alboniger,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459656.1,Nisaetus bartelsi,EN,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459657.1,Nisaetus bartelsi,EN,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459658.1,Nisaetus bartelsi,EN,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AY987273.1,Nisaetus nanus,VU,"",cytochrome b,1039,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459642.1,Nisaetus nanus,VU,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459643.1,Nisaetus nanus,VU,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459644.1,Nisaetus nanus,VU,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459645.1,Nisaetus nanus,VU,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459646.1,Nisaetus nanus,VU,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AJ604507.1,Nisaetus nipalensis,LC,"",cytochrome b,1053,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AP008238.1,Nisaetus nipalensis,LC,"",cytochrome b,17667,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AY987274.1,Nisaetus nipalensis,LC,"",cytochrome b,1028,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459649.1,Nisaetus nipalensis,LC,"",cytochrome b,204,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459652.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459651.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459659.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459662.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459663.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459664.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459665.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459666.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459667.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459668.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EU345520.1,Nisaetus nipalensis,LC,"",cytochrome b,965,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459650.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459660.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
EF459661.1,Nisaetus nipalensis,LC,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AJ604509.2,Nisaetus philippensis,EN,"",cytochrome b,1143,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AY701123.1,Nisaetus philippensis,EN,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AY701124.1,Nisaetus philippensis,EN,"",cytochrome b,264,,ACCIPITRIFORMES,NONPASSERIFORMES,Accipitridae
AF119165.1,Nomonyx dominicus,LC,"",cytochrome b,1045,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
AY747858.1,Nomonyx dominicus,LC,"",cytochrome b,1071,,ANSERIFORMES,NONPASSERIFORMES,Anatidae
KT962263.1,Nonnula rubecula,LC,"",cytochrome b,999,,PICIFORMES,NONPASSERIFORMES,Bucconidae
KX769409.1,Nonnula ruficapilla,LC,"",cytochrome b,954,,PICIFORMES,NONPASSERIFORMES,Bucconidae
JX442432.1,Northiella haematogaster,LC,"",cytochrome b,844,,PSITTACIFORMES,NONPASSERIFORMES,Psittacidae
AF165470.1,Nothocrax urumutum,LC,"",cytochrome b,1002,,GALLIFORMES,NONPASSERIFORMES,Cracidae
AY354488.1,Nothocrax urumutum,LC,"",cytochrome b,454,,GALLIFORMES,NONPASSERIFORMES,Cracidae
U76053.1,Nothoprocta perdicaria,LC,"",cytochrome b,1143,,TINAMIFORMES,NONPASSERIFORMES,Tinamidae
AY825952.1,Notiochelidon flavipes,LC,"",cytochrome b,944,,PASSERIFORMES,Passeri,Hirundinidae
AY825951.1,Notiochelidon murina,LC,"",cytochrome b,939,,PASSERIFORMES,Passeri,Hirundinidae
AY825953.1,Notiochelidon pileata,LC,"",cytochrome b,940,,PASSERIFORMES,Passeri,Hirundinidae
JN614897.1,Notiomystis cincta,VU,"",cytochrome b,518,,PASSERIFORMES,Passeri,Meliphagidae
KC545400.1,Notiomystis cincta,VU,"",cytochrome b,18645,,PASSERIFORMES,Passeri,Meliphagidae
KJ909194.1,Notiomystis cincta,VU,"",cytochrome b,14990,,PASSERIFORMES,Passeri,Meliphagidae
AY228064.1,Lamprotornis corruscus,LC,"",cytochrome b,879,,PASSERIFORMES,Passeri,Sturnidae
KJ456365.1,Nucifraga caryocatactes,LC,"",cytochrome b,1143,,PASSERIFORMES,Passeri,Corvidae
U86041.1,Nucifraga caryocatactes,LC,"",cytochrome b,925,,PASSERIFORMES,Passeri,Corvidae
KF509923.1,Nucifraga columbiana,LC,"",cytochrome b,16905,,PASSERIFORMES,Passeri,Corvidae
JQ963052.1,Numenius americanus,LC,"",cytochrome b,1029,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
AF417929.1,Numenius arquata,NT,"",cytochrome b,1143,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
AF417925.1,Numenius madagascariensis,EN,"",cytochrome b,1143,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
EF373145.1,Numenius minutus,LC,"",cytochrome b,963,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
AF285817.1,Numenius phaeopus,LC,"",cytochrome b,1019,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
AF285818.1,Numenius phaeopus,LC,"",cytochrome b,1019,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
AF417930.1,Numenius phaeopus,LC,"",cytochrome b,1143,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KP308149.1,Numenius phaeopus,LC,"",cytochrome b,17091,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
JQ963054.1,Numenius tahitiensis,VU,"",cytochrome b,1035,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218976.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218977.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218978.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218979.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218980.1,Numenius tahitiensis,VU,"",cytochrome b,676,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218981.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218982.1,Numenius tahitiensis,VU,"",cytochrome b,884,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218983.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218984.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218985.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218986.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218987.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218988.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218989.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218990.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218991.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218992.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218993.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218994.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218995.1,Numenius tahitiensis,VU,"",cytochrome b,884,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218996.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218997.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218998.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM218999.1,Numenius tahitiensis,VU,"",cytochrome b,884,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219000.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219001.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219002.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219003.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219004.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219005.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219006.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219007.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219008.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219009.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219010.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219011.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219012.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219013.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219014.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219015.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219016.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219017.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219018.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219019.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219020.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219021.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219022.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219023.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219024.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
KM219025.1,Numenius tahitiensis,VU,"",cytochrome b,1072,,CHARADRIIFORMES,NONPASSERIFORMES,Scolopacidae
AF193828.1,Nyctanassa violacea,LC,"",cytochrome b,1041,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
EU166979.1,Nyctanassa violacea,LC,"",cytochrome b,1143,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
KX534435.1,Nyctanassa violacea,LC,"",cytochrome b,1029,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
X95781.1,Nyctibius aethereus,LC,"",cytochrome b,656,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
GU586675.1,Nyctibius bracteatus,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
X95765.1,Nyctibius bracteatus,LC,"",cytochrome b,656,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
EU344977.1,Nyctibius grandis,LC,"",cytochrome b,14396,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
GU586676.1,Nyctibius grandis,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
X95766.1,Nyctibius grandis,LC,"",cytochrome b,656,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
HM746792.1,Nyctibius griseus,LC,"",cytochrome b,14769,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
X95767.2,Nyctibius griseus,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
FJ588449.1,Nyctibius jamaicensis,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
X95768.1,Nyctibius leucopterus,LC,"",cytochrome b,656,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
EU167006.1,Nyctibius maculosus,LC,"",cytochrome b,1041,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
FJ588448.1,Nyctibius maculosus,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
X95769.1,Nyctibius maculosus,LC,"",cytochrome b,656,,CAPRIMULGIFORMES,NONPASSERIFORMES,Nyctibiidae
FJ499027.1,Nycticorax caledonicus,LC,"",cytochrome b,524,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
AF193829.1,Nycticorax nycticorax,LC,"",cytochrome b,1041,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
AF323428.1,Nycticorax nycticorax,LC,"",cytochrome b,215,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
AF323429.1,Nycticorax nycticorax,LC,"",cytochrome b,215,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
AF323430.1,Nycticorax nycticorax,LC,"",cytochrome b,215,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
GU346977.1,Nycticorax nycticorax,LC,"",cytochrome b,767,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
HM804877.1,Nycticorax nycticorax,LC,"",cytochrome b,442,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
HM804878.1,Nycticorax nycticorax,LC,"",cytochrome b,421,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
HM804879.1,Nycticorax nycticorax,LC,"",cytochrome b,415,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
JN018412.1,Nycticorax nycticorax,LC,"",cytochrome b,17829,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
KJ190954.1,Nycticorax nycticorax,LC,"",cytochrome b,19853,,PELECANIFORMES,NONPASSERIFORMES,Ardeidae
DQ385223.1,Rostratula semicollaris,LC,Different Name,cytochrome b,1112,,CHARADRIIFORMES,NONPASSERIFORMES,Rostratulidae
GU586677.1,Nyctidromus albicollis,LC,"",cytochrome b,1140,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
GU586633.1,Caprimulgus anthonyi,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
GU586683.1,Nyctiphrynus mcleodii,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
U89195.1,Nyctiphrynus mcleodii,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
GU586678.1,Nyctiphrynus ocellatus,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
GU586679.1,Nyctiphrynus rosenbergi,NT,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
GU586680.1,Nyctiphrynus rosenbergi,NT,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
GU586681.1,Nyctiphrynus yucatanicus,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
FJ588446.1,Caprimulgus nigrescens,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
GU586682.1,Nyctiprogne leucopyga,LC,"",cytochrome b,1143,,CAPRIMULGIFORMES,NONPASSERIFORMES,Caprimulgidae
KJ456366.1,Nyctyornis athertoni,LC,"",cytochrome b,1143,,CORACIIFORMES,NONPASSERIFORMES,Meropidae
KX769406.1,Nystalus maculatus,LC,"",cytochrome b,954,,PICIFORMES,NONPASSERIFORMES,Bucconidae
KC874910.1,Nystalus striolatus,LC,"",cytochrome b,1015,,PICIFORMES,NONPASSERIFORMES,Bucconidae
JN587553.1,Oceanites gracilis,DD,"",cytochrome b,132,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
JN587554.1,Oceanites gracilis,DD,"",cytochrome b,132,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
JN587552.1,Oceanites maorianus,CR,Different Name,cytochrome b,132,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
JN587566.1,Oceanites maorianus,CR,Different Name,cytochrome b,1143,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
AF076062.1,Oceanites oceanicus,LC,"",cytochrome b,1143,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KJ400323.1,Oceanites oceanicus,LC,"",cytochrome b,1026,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KM050770.1,Oceanites oceanicus,LC,"",cytochrome b,1063,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KP122193.1,Oceanites oceanicus,LC,"",cytochrome b,888,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KP122194.1,Oceanites oceanicus,LC,"",cytochrome b,888,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KP122195.1,Oceanites oceanicus,LC,"",cytochrome b,888,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KP122196.1,Oceanites oceanicus,LC,"",cytochrome b,888,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KU217327.1,Oceanites oceanicus,LC,"",cytochrome b,1043,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
JN587565.1,Oceanites oceanicus,LC,"",cytochrome b,1143,,PROCELLARIIFORMES,NONPASSERIFORMES,Hydrobatidae
KM065772.1,Ochthoeca pulchella,LC,Different Name,cytochrome b,993,,PASSERIFORMES,Tyranni,Tyrannidae
KM065773.1,Ochthoeca rufipectoralis,LC,"",cytochrome b,993,,PASSERIFORMES,Tyranni,Tyrannidae
JN827126.1,Oculocincta squamifrons,LC,"",cytochrome b,1139,,PASSERIFORMES,Passeri,Zosteropidae
AF472382.1,Ocyalus latirostris,LC,Different Name,cytochrome b,920,,PASSERIFORMES,Passeri,Icteridae
KC754820.1,Ocyceros birostris,LC,"",cytochrome b,909,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
GU257922.1,Ocyceros gingalensis,LC,"",cytochrome b,1002,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
KC754821.1,Ocyceros gingalensis,LC,"",cytochrome b,909,,BUCEROTIFORMES,NONPASSERIFORMES,Bucerotidae
AF483323.1,Ocyphaps lophotes,LC,"",cytochrome b,1052,,COLUMBIFORMES,NONPASSERIFORMES,Columbidae
FJ498982.1,Ocyphaps lophotes,LC,"",cytochrome b,520,,COLUMBIFORMES,NONPASSERIFORMES,Columbidae
FJ498989.1,Ocyphaps lophotes,LC,"",cytochrome b,520,,COLUMBIFORMES,NONPASSERIFORMES,Columbidae
KU194390.1,Ocyphaps lophotes,LC,"",cytochrome b,943,,COLUMBIFORMES,NONPASSERIFORMES,Columbidae
FR694136.1,Odontophorus capueira,LC,"",cytochrome b,1143,,GALLIFORMES,NONPASSERIFORMES,Odontophoridae
FR694137.1,Odontophorus gujanensis,NT,"",cytochrome b,976,,GALLIFORMES,NONPASSERIFORMES,Odontophoridae
FR694138.1,Odontophorus speciosus,NT,"",cytochrome b,1143,,GALLIFORMES,NONPASSERIFORMES,Odontophoridae
AY352533.1,Odontorchilus cinereus,NT,"",cytochrome b,1045,,PASSERIFORMES,Passeri,Troglodytidae
KJ909186.1,Toxorhamphus iliolophus,LC,"",cytochrome b,16831,,PASSERIFORMES,Passeri,Melanocharitidae
AF182707.1,Oena capensis,LC,"",cytochrome b,1045,,COLUMBIFORMES,NONPASSERIFORMES,Columbidae
AF483353.1,Oena capensis,LC,"",cytochrome b,1044,,COLUMBIFORMES,NONPASSERIFORMES,Columbidae
KT023376.1,Oena capensis,LC,"",cytochrome b,1020,,COLUMBIFORMES,NONPASSERIFORMES,Columbidae
GU055468.1,Oenanthe albonigra,LC,"",cytochrome b,1066,,PASSERIFORMES,Passeri,Muscicapidae
GU055469.1,Oenanthe bottae,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
HM633358.1,Oenanthe chrysopygia,LC,"",cytochrome b,1076,,PASSERIFORMES,Passeri,Muscicapidae
GU055470.1,Oenanthe cypriaca,LC,"",cytochrome b,1066,,PASSERIFORMES,Passeri,Muscicapidae
GU055471.1,Oenanthe deserti,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU237095.1,Oenanthe deserti,LC,"",cytochrome b,936,,PASSERIFORMES,Passeri,Muscicapidae
GU055472.1,Oenanthe finschii,LC,"",cytochrome b,1031,,PASSERIFORMES,Passeri,Muscicapidae
DQ285434.1,Oenanthe hispanica,LC,"",cytochrome b,983,,PASSERIFORMES,Passeri,Muscicapidae
GU055473.1,Oenanthe hispanica,LC,"",cytochrome b,1065,,PASSERIFORMES,Passeri,Muscicapidae
GU055474.1,Oenanthe hispanica,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
DQ285433.1,Oenanthe isabellina,LC,"",cytochrome b,983,,PASSERIFORMES,Passeri,Muscicapidae
GU055475.1,Oenanthe isabellina,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055476.1,Oenanthe leucopyga,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055477.1,Oenanthe leucopyga,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055478.1,Oenanthe leucura,LC,"",cytochrome b,720,,PASSERIFORMES,Passeri,Muscicapidae
GU055479.1,Oenanthe lugens,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
HM633360.1,Oenanthe lugens,LC,"",cytochrome b,1076,,PASSERIFORMES,Passeri,Muscicapidae
EU154591.1,Oenanthe moesta,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Muscicapidae
GU055480.1,Oenanthe monacha,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
HM633361.1,Oenanthe monticola,LC,"",cytochrome b,1076,,PASSERIFORMES,Passeri,Muscicapidae
JQ511886.1,Oenanthe monticola,LC,"",cytochrome b,993,,PASSERIFORMES,Passeri,Muscicapidae
JQ511887.1,Oenanthe monticola,LC,"",cytochrome b,1000,,PASSERIFORMES,Passeri,Muscicapidae
JQ511888.1,Oenanthe monticola,LC,"",cytochrome b,998,,PASSERIFORMES,Passeri,Muscicapidae
JQ511889.1,Oenanthe monticola,LC,"",cytochrome b,998,,PASSERIFORMES,Passeri,Muscicapidae
GU055481.1,Oenanthe oenanthe,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055482.1,Oenanthe oenanthe,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055483.1,Oenanthe oenanthe,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
EU154592.1,Oenanthe oenanthe,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Muscicapidae
EU421128.1,Oenanthe oenanthe,LC,"",cytochrome b,958,,PASSERIFORMES,Passeri,Muscicapidae
GU055484.1,Oenanthe phillipsi,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055485.1,Oenanthe picata,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055486.1,Oenanthe picata,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055487.1,Oenanthe picata,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
GU055488.1,Oenanthe pileata,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
EU154593.1,Oenanthe pleschanka,LC,"",cytochrome b,1038,,PASSERIFORMES,Passeri,Muscicapidae
GU055490.1,Oenanthe xanthoprymna,LC,"",cytochrome b,1068,,PASSERIFORMES,Passeri,Muscicapidae
